Time x_x x_y x_z v_x v_y 
0.0584 0.990825 -0.670058 0.25 -0.307178 1.01962
0.0585333 0.990784 -0.669922 0.25 -0.307822 1.02193
0.0586667 0.990743 -0.669786 0.25 -0.308466 1.02423
0.0588 0.990702 -0.669649 0.25 -0.30911 1.02653
0.0589333 0.990661 -0.669512 0.25 -0.309754 1.02883
0.0590667 0.990619 -0.669375 0.25 -0.310397 1.03113
0.0592 0.990578 -0.669238 0.25 -0.31104 1.03343
0.0593333 0.990536 -0.6691 0.25 -0.311682 1.03574
0.0594667 0.990495 -0.668962 0.25 -0.312324 1.03804
0.0596 0.990453 -0.668823 0.25 -0.312966 1.04034
0.0597333 0.990412 -0.668685 0.25 -0.313608 1.04265
0.0598667 0.99037 -0.668546 0.25 -0.314249 1.04495
0.06 0.990328 -0.668406 0.25 -0.31489 1.04725
0.0601333 0.990286 -0.668267 0.25 -0.315531 1.04956
0.0602667 0.990244 -0.668127 0.25 -0.316172 1.05186
0.0604 0.990202 -0.667987 0.25 -0.316812 1.05416
0.0605333 0.990159 -0.667846 0.25 -0.317451 1.05647
0.0606667 0.990117 -0.667705 0.25 -0.318091 1.05877
0.0608 0.990075 -0.667564 0.25 -0.31873 1.06108
0.0609333 0.990032 -0.667422 0.25 -0.319369 1.06338
0.0610667 0.98999 -0.667281 0.25 -0.320008 1.06568
0.0612 0.989947 -0.667139 0.25 -0.320646 1.06799
0.0613333 0.989904 -0.666996 0.25 -0.321284 1.07029
0.0614667 0.989861 -0.666854 0.25 -0.321922 1.0726
0.0616 0.989818 -0.666711 0.25 -0.322559 1.07491
0.0617333 0.989775 -0.666567 0.25 -0.323196 1.07721
0.0618667 0.989732 -0.666424 0.25 -0.323833 1.07952
0.062 0.989689 -0.66628 0.25 -0.324469 1.08182
0.0621333 0.989646 -0.666135 0.25 -0.325105 1.08413
0.0622667 0.989602 -0.665991 0.25 -0.325741 1.08644
0.0624 0.989559 -0.665846 0.25 -0.326376 1.08874
0.0625333 0.989516 -0.665701 0.25 -0.327012 1.09105
0.0626667 0.989472 -0.665555 0.25 -0.327647 1.09336
0.0628 0.989428 -0.66541 0.25 -0.328281 1.09567
0.0629333 0.989384 -0.665263 0.25 -0.328915 1.09797
0.0630667 0.989341 -0.665117 0.25 -0.329549 1.10028
0.0632 0.989297 -0.66497 0.25 -0.330183 1.10259
0.0633333 0.989253 -0.664823 0.25 -0.330816 1.1049
0.0634667 0.989209 -0.664676 0.25 -0.331449 1.10721
0.0636 0.989164 -0.664528 0.25 -0.332082 1.10951
0.0637333 0.98912 -0.66438 0.25 -0.332714 1.11182
0.0638667 0.989076 -0.664232 0.25 -0.333346 1.11413
0.064 0.989031 -0.664084 0.25 -0.333978 1.11644
0.0641333 0.988987 -0.663935 0.25 -0.334609 1.11875
0.0642667 0.988942 -0.663786 0.25 -0.33524 1.12106
0.0644 0.988897 -0.663636 0.25 -0.335871 1.12337
0.0645333 0.988853 -0.663486 0.25 -0.336502 1.12568
0.0646667 0.988808 -0.663336 0.25 -0.337132 1.12799
0.0648 0.988763 -0.663186 0.25 -0.337761 1.1303
0.0649333 0.988718 -0.663035 0.25 -0.338391 1.13262
0.0650667 0.988673 -0.662884 0.25 -0.33902 1.13493
0.0652 0.988627 -0.662733 0.25 -0.339649 1.13724
0.0653333 0.988582 -0.662581 0.25 -0.340277 1.13955
0.0654667 0.988537 -0.662429 0.25 -0.340906 1.14186
0.0656 0.988491 -0.662277 0.25 -0.341534 1.14418
0.0657333 0.988446 -0.662124 0.25 -0.342161 1.14649
0.0658667 0.9884 -0.661972 0.25 -0.342788 1.1488
0.066 0.988354 -0.661818 0.25 -0.343415 1.15112
0.0661333 0.988309 -0.661665 0.25 -0.344042 1.15343
0.0662667 0.988263 -0.661511 0.25 -0.344668 1.15574
0.0664 0.988217 -0.661357 0.25 -0.345294 1.15806
0.0665333 0.988171 -0.661203 0.25 -0.34592 1.16037
0.0666667 0.988125 -0.661048 0.25 -0.346545 1.16269
0.0668 0.988079 -0.660893 0.25 -0.34717 1.165
0.0669333 0.988032 -0.660738 0.25 -0.347795 1.16732
0.0670667 0.987986 -0.660582 0.25 -0.348419 1.16963
0.0672 0.987939 -0.660426 0.25 -0.349043 1.17195
0.0673333 0.987893 -0.66027 0.25 -0.349667 1.17426
0.0674667 0.987846 -0.660113 0.25 -0.35029 1.17658
0.0676 0.9878 -0.659956 0.25 -0.350913 1.1789
0.0677333 0.987753 -0.659799 0.25 -0.351536 1.18121
0.0678667 0.987706 -0.659642 0.25 -0.352158 1.18353
0.068 0.987659 -0.659484 0.25 -0.35278 1.18585
0.0681333 0.987612 -0.659326 0.25 -0.353402 1.18817
0.0682667 0.987565 -0.659167 0.25 -0.354023 1.19049
0.0684 0.987518 -0.659009 0.25 -0.354644 1.1928
0.0685333 0.98747 -0.658849 0.25 -0.355265 1.19512
0.0686667 0.987423 -0.65869 0.25 -0.355885 1.19744
0.0688 0.987375 -0.65853 0.25 -0.356505 1.19976
0.0689333 0.987328 -0.658371 0.25 -0.357125 1.20208
0.0690667 0.98728 -0.65821 0.25 -0.357744 1.2044
0.0692 0.987233 -0.65805 0.25 -0.358363 1.20672
0.0693333 0.987185 -0.657889 0.25 -0.358982 1.20904
0.0694667 0.987137 -0.657728 0.25 -0.3596 1.21136
0.0696 0.987089 -0.657566 0.25 -0.360218 1.21369
0.0697333 0.987041 -0.657404 0.25 -0.360836 1.21601
0.0698667 0.986993 -0.657242 0.25 -0.361453 1.21833
0.07 0.986945 -0.65708 0.25 -0.36207 1.22065
0.0701333 0.986896 -0.656917 0.25 -0.362687 1.22297
0.0702667 0.986848 -0.656754 0.25 -0.363303 1.2253
0.0704 0.9868 -0.65659 0.25 -0.363919 1.22762
0.0705333 0.986751 -0.656427 0.25 -0.364535 1.22994
0.0706667 0.986702 -0.656263 0.25 -0.36515 1.23227
0.0708 0.986654 -0.656098 0.25 -0.365765 1.23459
0.0709333 0.986605 -0.655934 0.25 -0.36638 1.23692
0.0710667 0.986556 -0.655769 0.25 -0.366994 1.23924
0.0712 0.986507 -0.655604 0.25 -0.367608 1.24157
0.0713333 0.986458 -0.655438 0.25 -0.368222 1.2439
0.0714667 0.986409 -0.655272 0.25 -0.368835 1.24622
0.0716 0.98636 -0.655106 0.25 -0.369448 1.24855
0.0717333 0.986311 -0.65494 0.25 -0.370061 1.25088
0.0718667 0.986261 -0.654773 0.25 -0.370673 1.2532
0.072 0.986212 -0.654606 0.25 -0.371285 1.25553
0.0721333 0.986162 -0.654438 0.25 -0.371896 1.25786
0.0722667 0.986113 -0.654271 0.25 -0.372508 1.26019
0.0724 0.986063 -0.654103 0.25 -0.373118 1.26252
0.0725333 0.986013 -0.653934 0.25 -0.373729 1.26485
0.0726667 0.985964 -0.653766 0.25 -0.374339 1.26717
0.0728 0.985914 -0.653597 0.25 -0.374949 1.2695
0.0729333 0.985864 -0.653427 0.25 -0.375558 1.27184
0.0730667 0.985814 -0.653258 0.25 -0.376168 1.27417
0.0732 0.985763 -0.653088 0.25 -0.376776 1.2765
0.0733333 0.985713 -0.652918 0.25 -0.377385 1.27883
0.0734667 0.985663 -0.652747 0.25 -0.377993 1.28116
0.0736 0.985612 -0.652576 0.25 -0.378601 1.28349
0.0737333 0.985562 -0.652405 0.25 -0.379208 1.28583
0.0738667 0.985511 -0.652234 0.25 -0.379815 1.28816
0.074 0.985461 -0.652062 0.25 -0.380422 1.29049
0.0741333 0.98541 -0.65189 0.25 -0.381028 1.29283
0.0742667 0.985359 -0.651718 0.25 -0.381634 1.29516
0.0744 0.985308 -0.651545 0.25 -0.38224 1.2975
0.0745333 0.985257 -0.651372 0.25 -0.382845 1.29983
0.0746667 0.985206 -0.651199 0.25 -0.38345 1.30217
0.0748 0.985155 -0.651025 0.25 -0.384054 1.3045
0.0749333 0.985104 -0.650851 0.25 -0.384658 1.30684
0.0750667 0.985053 -0.650677 0.25 -0.385262 1.30918
0.0752 0.985001 -0.650502 0.25 -0.385866 1.31151
0.0753333 0.98495 -0.650327 0.25 -0.386469 1.31385
0.0754667 0.984898 -0.650152 0.25 -0.387072 1.31619
0.0756 0.984847 -0.649977 0.25 -0.387674 1.31853
0.0757333 0.984795 -0.649801 0.25 -0.388276 1.32087
0.0758667 0.984743 -0.649625 0.25 -0.388878 1.32321
0.076 0.984691 -0.649448 0.25 -0.389479 1.32555
0.0761333 0.98464 -0.649272 0.25 -0.39008 1.32789
0.0762667 0.984588 -0.649095 0.25 -0.390681 1.33023
0.0764 0.984535 -0.648917 0.25 -0.391281 1.33257
0.0765333 0.984483 -0.64874 0.25 -0.391881 1.33491
0.0766667 0.984431 -0.648562 0.25 -0.39248 1.33725
0.0768 0.984379 -0.648383 0.25 -0.393079 1.3396
0.0769333 0.984326 -0.648205 0.25 -0.393678 1.34194
0.0770667 0.984274 -0.648026 0.25 -0.394277 1.34428
0.0772 0.984221 -0.647847 0.25 -0.394875 1.34663
0.0773333 0.984169 -0.647667 0.25 -0.395472 1.34897
0.0774667 0.984116 -0.647487 0.25 -0.39607 1.35132
0.0776 0.984063 -0.647307 0.25 -0.396667 1.35366
0.0777333 0.98401 -0.647126 0.25 -0.397263 1.35601
0.0778667 0.983957 -0.646946 0.25 -0.39786 1.35835
0.078 0.983904 -0.646765 0.25 -0.398455 1.3607
0.0781333 0.983851 -0.646583 0.25 -0.399051 1.36305
0.0782667 0.983798 -0.646401 0.25 -0.399646 1.36539
0.0784 0.983745 -0.646219 0.25 -0.400241 1.36774
0.0785333 0.983691 -0.646037 0.25 -0.400835 1.37009
0.0786667 0.983638 -0.645854 0.25 -0.401429 1.37244
0.0788 0.983584 -0.645671 0.25 -0.402023 1.37479
0.0789333 0.983531 -0.645488 0.25 -0.402616 1.37714
0.0790667 0.983477 -0.645304 0.25 -0.403209 1.37949
0.0792 0.983423 -0.64512 0.25 -0.403801 1.38184
0.0793333 0.983369 -0.644936 0.25 -0.404393 1.38419
0.0794667 0.983315 -0.644752 0.25 -0.404985 1.38655
0.0796 0.983261 -0.644567 0.25 -0.405577 1.3889
0.0797333 0.983207 -0.644382 0.25 -0.406168 1.39125
0.0798667 0.983153 -0.644196 0.25 -0.406758 1.39361
0.08 0.983099 -0.64401 0.25 -0.407348 1.39596
0.0801333 0.983045 -0.643824 0.25 -0.407938 1.39831
0.0802667 0.98299 -0.643638 0.25 -0.408528 1.40067
0.0804 0.982936 -0.643451 0.25 -0.409117 1.40303
0.0805333 0.982881 -0.643264 0.25 -0.409706 1.40538
0.0806667 0.982827 -0.643076 0.25 -0.410294 1.40774
0.0808 0.982772 -0.642889 0.25 -0.410882 1.4101
0.0809333 0.982717 -0.642701 0.25 -0.41147 1.41245
0.0810667 0.982662 -0.642512 0.25 -0.412057 1.41481
0.0812 0.982607 -0.642324 0.25 -0.412644 1.41717
0.0813333 0.982552 -0.642135 0.25 -0.41323 1.41953
0.0814667 0.982497 -0.641946 0.25 -0.413816 1.42189
0.0816 0.982442 -0.641756 0.25 -0.414402 1.42425
0.0817333 0.982387 -0.641566 0.25 -0.414987 1.42661
0.0818667 0.982331 -0.641376 0.25 -0.415572 1.42897
0.082 0.982276 -0.641185 0.25 -0.416156 1.43134
0.0821333 0.982221 -0.640994 0.25 -0.41674 1.4337
0.0822667 0.982165 -0.640803 0.25 -0.417324 1.43606
0.0824 0.982109 -0.640612 0.25 -0.417907 1.43843
0.0825333 0.982054 -0.64042 0.25 -0.41849 1.44079
0.0826667 0.981998 -0.640228 0.25 -0.419073 1.44316
0.0828 0.981942 -0.640036 0.25 -0.419655 1.44552
0.0829333 0.981886 -0.639843 0.25 -0.420237 1.44789
0.0830667 0.98183 -0.63965 0.25 -0.420818 1.45025
0.0832 0.981774 -0.639456 0.25 -0.421399 1.45262
0.0833333 0.981718 -0.639263 0.25 -0.42198 1.45499
0.0834667 0.981661 -0.639069 0.25 -0.42256 1.45736
0.0836 0.981605 -0.638874 0.25 -0.42314 1.45973
0.0837333 0.981549 -0.63868 0.25 -0.423719 1.4621
0.0838667 0.981492 -0.638485 0.25 -0.424298 1.46447
0.084 0.981436 -0.63829 0.25 -0.424877 1.46684
0.0841333 0.981379 -0.638094 0.25 -0.425455 1.46921
0.0842667 0.981322 -0.637898 0.25 -0.426033 1.47158
0.0844 0.981265 -0.637702 0.25 -0.42661 1.47395
0.0845333 0.981208 -0.637505 0.25 -0.427187 1.47633
0.0846667 0.981152 -0.637308 0.25 -0.427764 1.4787
0.0848 0.981094 -0.637111 0.25 -0.42834 1.48107
0.0849333 0.981037 -0.636914 0.25 -0.428916 1.48345
0.0850667 0.98098 -0.636716 0.25 -0.429491 1.48582
0.0852 0.980923 -0.636518 0.25 -0.430066 1.4882
0.0853333 0.980866 -0.63632 0.25 -0.430641 1.49058
0.0854667 0.980808 -0.636121 0.25 -0.431215 1.49295
0.0856 0.980751 -0.635922 0.25 -0.431789 1.49533
0.0857333 0.980693 -0.635722 0.25 -0.432362 1.49771
0.0858667 0.980635 -0.635523 0.25 -0.432935 1.50009
0.086 0.980578 -0.635323 0.25 -0.433508 1.50247
0.0861333 0.98052 -0.635122 0.25 -0.43408 1.50485
0.0862667 0.980462 -0.634922 0.25 -0.434652 1.50723
0.0864 0.980404 -0.634721 0.25 -0.435223 1.50961
0.0865333 0.980346 -0.634519 0.25 -0.435794 1.512
0.0866667 0.980288 -0.634318 0.25 -0.436364 1.51438
0.0868 0.98023 -0.634116 0.25 -0.436934 1.51676
0.0869333 0.980171 -0.633914 0.25 -0.437504 1.51915
0.0870667 0.980113 -0.633711 0.25 -0.438073 1.52153
0.0872 0.980055 -0.633508 0.25 -0.438642 1.52392
0.0873333 0.979996 -0.633305 0.25 -0.439211 1.5263
0.0874667 0.979938 -0.633102 0.25 -0.439779 1.52869
0.0876 0.979879 -0.632898 0.25 -0.440346 1.53108
0.0877333 0.97982 -0.632694 0.25 -0.440913 1.53347
0.0878667 0.979762 -0.632489 0.25 -0.44148 1.53585
0.088 0.979703 -0.632284 0.25 -0.442046 1.53824
0.0881333 0.979644 -0.632079 0.25 -0.442612 1.54063
0.0882667 0.979585 -0.631874 0.25 -0.443178 1.54303
0.0884 0.979526 -0.631668 0.25 -0.443743 1.54542
0.0885333 0.979466 -0.631462 0.25 -0.444308 1.54781
0.0886667 0.979407 -0.631256 0.25 -0.444872 1.5502
0.0888 0.979348 -0.631049 0.25 -0.445436 1.5526
0.0889333 0.979289 -0.630842 0.25 -0.445999 1.55499
0.0890667 0.979229 -0.630635 0.25 -0.446562 1.55739
0.0892 0.97917 -0.630427 0.25 -0.447125 1.55978
0.0893333 0.97911 -0.630219 0.25 -0.447687 1.56218
0.0894667 0.97905 -0.630011 0.25 -0.448248 1.56457
0.0896 0.97899 -0.629802 0.25 -0.44881 1.56697
0.0897333 0.978931 -0.629593 0.25 -0.44937 1.56937
0.0898667 0.978871 -0.629384 0.25 -0.449931 1.57177
0.09 0.978811 -0.629174 0.25 -0.450491 1.57417
0.0901333 0.978751 -0.628964 0.25 -0.45105 1.57657
0.0902667 0.978691 -0.628754 0.25 -0.451609 1.57897
0.0904 0.97863 -0.628544 0.25 -0.452168 1.58137
0.0905333 0.97857 -0.628333 0.25 -0.452726 1.58378
0.0906667 0.97851 -0.628122 0.25 -0.453284 1.58618
0.0908 0.978449 -0.62791 0.25 -0.453841 1.58858
0.0909333 0.978389 -0.627698 0.25 -0.454398 1.59099
0.0910667 0.978328 -0.627486 0.25 -0.454955 1.59339
0.0912 0.978267 -0.627274 0.25 -0.455511 1.5958
0.0913333 0.978207 -0.627061 0.25 -0.456066 1.59821
0.0914667 0.978146 -0.626848 0.25 -0.456622 1.60062
0.0916 0.978085 -0.626635 0.25 -0.457176 1.60303
0.0917333 0.978024 -0.626421 0.25 -0.457731 1.60543
0.0918667 0.977963 -0.626207 0.25 -0.458284 1.60784
0.092 0.977902 -0.625992 0.25 -0.458838 1.61026
0.0921333 0.977841 -0.625778 0.25 -0.459391 1.61267
0.0922667 0.977779 -0.625563 0.25 -0.459943 1.61508
0.0924 0.977718 -0.625347 0.25 -0.460495 1.61749
0.0925333 0.977657 -0.625132 0.25 -0.461047 1.61991
0.0926667 0.977595 -0.624916 0.25 -0.461598 1.62232
0.0928 0.977534 -0.624699 0.25 -0.462149 1.62474
0.0929333 0.977472 -0.624483 0.25 -0.462699 1.62715
0.0930667 0.97741 -0.624266 0.25 -0.463249 1.62957
0.0932 0.977349 -0.624048 0.25 -0.463798 1.63199
0.0933333 0.977287 -0.623831 0.25 -0.464347 1.63441
0.0934667 0.977225 -0.623613 0.25 -0.464896 1.63683
0.0936 0.977163 -0.623395 0.25 -0.465444 1.63925
0.0937333 0.977101 -0.623176 0.25 -0.465991 1.64167
0.0938667 0.977039 -0.622957 0.25 -0.466538 1.64409
0.094 0.976977 -0.622738 0.25 -0.467085 1.64651
0.0941333 0.976914 -0.622518 0.25 -0.467631 1.64893
0.0942667 0.976852 -0.622299 0.25 -0.468177 1.65136
0.0944 0.976789 -0.622078 0.25 -0.468722 1.65378
0.0945333 0.976727 -0.621858 0.25 -0.469267 1.65621
0.0946667 0.976664 -0.621637 0.25 -0.469811 1.65863
0.0948 0.976602 -0.621416 0.25 -0.470355 1.66106
0.0949333 0.976539 -0.621194 0.25 -0.470899 1.66349
0.0950667 0.976476 -0.620973 0.25 -0.471442 1.66592
0.0952 0.976413 -0.620751 0.25 -0.471984 1.66835
0.0953333 0.97635 -0.620528 0.25 -0.472526 1.67078
0.0954667 0.976287 -0.620305 0.25 -0.473068 1.67321
0.0956 0.976224 -0.620082 0.25 -0.473609 1.67564
0.0957333 0.976161 -0.619859 0.25 -0.47415 1.67808
0.0958667 0.976098 -0.619635 0.25 -0.47469 1.68051
0.096 0.976035 -0.619411 0.25 -0.475229 1.68294
0.0961333 0.975971 -0.619187 0.25 -0.475769 1.68538
0.0962667 0.975908 -0.618962 0.25 -0.476307 1.68782
0.0964 0.975844 -0.618737 0.25 -0.476846 1.69025
0.0965333 0.975781 -0.618512 0.25 -0.477384 1.69269
0.0966667 0.975717 -0.618286 0.25 -0.477921 1.69513
0.0968 0.975653 -0.61806 0.25 -0.478458 1.69757
0.0969333 0.97559 -0.617833 0.25 -0.478994 1.70001
0.0970667 0.975526 -0.617607 0.25 -0.47953 1.70245
0.0972 0.975462 -0.61738 0.25 -0.480065 1.7049
0.0973333 0.975398 -0.617152 0.25 -0.4806 1.70734
0.0974667 0.975334 -0.616925 0.25 -0.481135 1.70978
0.0976 0.97527 -0.616697 0.25 -0.481669 1.71223
0.0977333 0.975205 -0.616469 0.25 -0.482202 1.71467
0.0978667 0.975141 -0.61624 0.25 -0.482735 1.71712
0.098 0.975077 -0.616011 0.25 -0.483268 1.71957
0.0981333 0.975012 -0.615782 0.25 -0.4838 1.72202
0.0982667 0.974948 -0.615552 0.25 -0.484332 1.72447
0.0984 0.974883 -0.615322 0.25 -0.484863 1.72692
0.0985333 0.974819 -0.615092 0.25 -0.485393 1.72937
0.0986667 0.974754 -0.614861 0.25 -0.485923 1.73182
0.0988 0.974689 -0.61463 0.25 -0.486453 1.73427
0.0989333 0.974624 -0.614399 0.25 -0.486982 1.73673
0.0990667 0.974559 -0.614168 0.25 -0.487511 1.73918
0.0992 0.974494 -0.613936 0.25 -0.488039 1.74164
0.0993333 0.974429 -0.613704 0.25 -0.488566 1.74409
0.0994667 0.974364 -0.613471 0.25 -0.489094 1.74655
0.0996 0.974299 -0.613238 0.25 -0.48962 1.74901
0.0997333 0.974234 -0.613005 0.25 -0.490146 1.75147
0.0998667 0.974168 -0.612771 0.25 -0.490672 1.75393
0.1 0.974103 -0.612538 0.25 -0.491197 1.75639
0.100133 0.974037 -0.612303 0.25 -0.491722 1.75885
0.100267 0.973972 -0.612069 0.25 -0.492246 1.76132
0.1004 0.973906 -0.611834 0.25 -0.49277 1.76378
0.100533 0.97384 -0.611599 0.25 -0.493293 1.76625
0.100667 0.973775 -0.611363 0.25 -0.493815 1.76871
0.1008 0.973709 -0.611127 0.25 -0.494338 1.77118
0.100933 0.973643 -0.610891 0.25 -0.494859 1.77365
0.101067 0.973577 -0.610655 0.25 -0.49538 1.77612
0.1012 0.973511 -0.610418 0.25 -0.495901 1.77858
0.101333 0.973445 -0.610181 0.25 -0.496421 1.78106
0.101467 0.973379 -0.609943 0.25 -0.496941 1.78353
0.1016 0.973312 -0.609706 0.25 -0.49746 1.786
0.101733 0.973246 -0.609467 0.25 -0.497978 1.78847
0.101867 0.97318 -0.609229 0.25 -0.498496 1.79095
0.102 0.973113 -0.60899 0.25 -0.499014 1.79342
0.102133 0.973047 -0.608751 0.25 -0.499531 1.7959
0.102267 0.97298 -0.608512 0.25 -0.500047 1.79838
0.1024 0.972913 -0.608272 0.25 -0.500563 1.80086
0.102533 0.972847 -0.608032 0.25 -0.501079 1.80334
0.102667 0.97278 -0.607791 0.25 -0.501594 1.80582
0.1028 0.972713 -0.607551 0.25 -0.502108 1.8083
0.102933 0.972646 -0.607309 0.25 -0.502622 1.81078
0.103067 0.972579 -0.607068 0.25 -0.503135 1.81326
0.1032 0.972512 -0.606826 0.25 -0.503648 1.81575
0.103333 0.972445 -0.606584 0.25 -0.504161 1.81824
0.103467 0.972377 -0.606342 0.25 -0.504672 1.82072
0.1036 0.97231 -0.606099 0.25 -0.505184 1.82321
0.103733 0.972243 -0.605856 0.25 -0.505694 1.8257
0.103867 0.972175 -0.605612 0.25 -0.506205 1.82819
0.104 0.972108 -0.605369 0.25 -0.506714 1.83068
0.104133 0.97204 -0.605125 0.25 -0.507224 1.83317
0.104267 0.971973 -0.60488 0.25 -0.507732 1.83566
0.1044 0.971905 -0.604635 0.25 -0.50824 1.83816
0.104533 0.971837 -0.60439 0.25 -0.508748 1.84065
0.104667 0.971769 -0.604145 0.25 -0.509255 1.84315
0.1048 0.971701 -0.603899 0.25 -0.509761 1.84564
0.104933 0.971634 -0.603653 0.25 -0.510267 1.84814
0.105067 0.971565 -0.603407 0.25 -0.510772 1.85064
0.1052 0.971497 -0.60316 0.25 -0.511277 1.85314
0.105333 0.971429 -0.602913 0.25 -0.511782 1.85564
0.105467 0.971361 -0.602665 0.25 -0.512285 1.85815
0.1056 0.971293 -0.602418 0.25 -0.512789 1.86065
0.105733 0.971224 -0.602169 0.25 -0.513291 1.86315
0.105867 0.971156 -0.601921 0.25 -0.513793 1.86566
0.106 0.971087 -0.601672 0.25 -0.514295 1.86816
0.106133 0.971019 -0.601423 0.25 -0.514796 1.87067
0.106267 0.97095 -0.601174 0.25 -0.515296 1.87318
0.1064 0.970881 -0.600924 0.25 -0.515796 1.87569
0.106533 0.970813 -0.600674 0.25 -0.516296 1.8782
0.106667 0.970744 -0.600424 0.25 -0.516794 1.88071
0.1068 0.970675 -0.600173 0.25 -0.517293 1.88323
0.106933 0.970606 -0.599922 0.25 -0.51779 1.88574
0.107067 0.970537 -0.59967 0.25 -0.518287 1.88826
0.1072 0.970468 -0.599418 0.25 -0.518784 1.89077
0.107333 0.970399 -0.599166 0.25 -0.51928 1.89329
0.107467 0.970329 -0.598914 0.25 -0.519775 1.89581
0.1076 0.97026 -0.598661 0.25 -0.52027 1.89833
0.107733 0.970191 -0.598408 0.25 -0.520765 1.90085
0.107867 0.970121 -0.598155 0.25 -0.521258 1.90337
0.108 0.970052 -0.597901 0.25 -0.521752 1.9059
0.108133 0.969982 -0.597647 0.25 -0.522244 1.90842
0.108267 0.969913 -0.597392 0.25 -0.522736 1.91094
0.1084 0.969843 -0.597137 0.25 -0.523228 1.91347
0.108533 0.969773 -0.596882 0.25 -0.523718 1.916
0.108667 0.969703 -0.596627 0.25 -0.524209 1.91853
0.1088 0.969633 -0.596371 0.25 -0.524698 1.92106
0.108933 0.969563 -0.596115 0.25 -0.525188 1.92359
0.109067 0.969493 -0.595858 0.25 -0.525676 1.92612
0.1092 0.969423 -0.595602 0.25 -0.526164 1.92866
0.109333 0.969353 -0.595344 0.25 -0.526652 1.93119
0.109467 0.969283 -0.595087 0.25 -0.527138 1.93373
0.1096 0.969213 -0.594829 0.25 -0.527625 1.93626
0.109733 0.969142 -0.594571 0.25 -0.52811 1.9388
0.109867 0.969072 -0.594312 0.25 -0.528595 1.94134
0.11 0.969001 -0.594054 0.25 -0.52908 1.94388
0.110133 0.968931 -0.593794 0.25 -0.529564 1.94642
0.110267 0.96886 -0.593535 0.25 -0.530047 1.94897
0.1104 0.96879 -0.593275 0.25 -0.53053 1.95151
0.110533 0.968719 -0.593015 0.25 -0.531012 1.95406
0.110667 0.968648 -0.592754 0.25 -0.531493 1.9566
0.1108 0.968577 -0.592493 0.25 -0.531974 1.95915
0.110933 0.968506 -0.592232 0.25 -0.532455 1.9617
0.111067 0.968435 -0.591971 0.25 -0.532934 1.96425
0.1112 0.968364 -0.591709 0.25 -0.533414 1.9668
0.111333 0.968293 -0.591447 0.25 -0.533892 1.96935
0.111467 0.968222 -0.591184 0.25 -0.53437 1.97191
0.1116 0.968151 -0.590921 0.25 -0.534847 1.97446
0.111733 0.968079 -0.590658 0.25 -0.535324 1.97702
0.111867 0.968008 -0.590394 0.25 -0.5358 1.97958
0.112 0.967937 -0.59013 0.25 -0.536276 1.98214
0.112133 0.967865 -0.589866 0.25 -0.536751 1.9847
0.112267 0.967793 -0.589601 0.25 -0.537225 1.98726
0.1124 0.967722 -0.589336 0.25 -0.537699 1.98982
0.112533 0.96765 -0.589071 0.25 -0.538172 1.99238
0.112667 0.967578 -0.588805 0.25 -0.538644 1.99495
0.1128 0.967507 -0.588539 0.25 -0.539116 1.99751
0.112933 0.967435 -0.588273 0.25 -0.539587 2.00008
0.113067 0.967363 -0.588006 0.25 -0.540058 2.00265
0.1132 0.967291 -0.587739 0.25 -0.540528 2.00522
0.113333 0.967219 -0.587472 0.25 -0.540997 2.00779
0.113467 0.967147 -0.587204 0.25 -0.541466 2.01037
0.1136 0.967074 -0.586936 0.25 -0.541934 2.01294
0.113733 0.967002 -0.586668 0.25 -0.542401 2.01551
0.113867 0.96693 -0.586399 0.25 -0.542868 2.01809
0.114 0.966857 -0.58613 0.25 -0.543334 2.02067
0.114133 0.966785 -0.585861 0.25 -0.5438 2.02325
0.114267 0.966712 -0.585591 0.25 -0.544265 2.02583
0.1144 0.96664 -0.585321 0.25 -0.544729 2.02841
0.114533 0.966567 -0.58505 0.25 -0.545193 2.03099
0.114667 0.966495 -0.584779 0.25 -0.545656 2.03358
0.1148 0.966422 -0.584508 0.25 -0.546118 2.03616
0.114933 0.966349 -0.584237 0.25 -0.54658 2.03875
0.115067 0.966276 -0.583965 0.25 -0.547041 2.04134
0.1152 0.966203 -0.583693 0.25 -0.547501 2.04393
0.115333 0.96613 -0.58342 0.25 -0.547961 2.04652
0.115467 0.966057 -0.583147 0.25 -0.54842 2.04911
0.1156 0.965984 -0.582874 0.25 -0.548879 2.05171
0.115733 0.965911 -0.582601 0.25 -0.549337 2.0543
0.115867 0.965838 -0.582327 0.25 -0.549794 2.0569
0.116 0.965764 -0.582052 0.25 -0.55025 2.0595
0.116133 0.965691 -0.581778 0.25 -0.550706 2.0621
0.116267 0.965617 -0.581503 0.25 -0.551161 2.0647
0.1164 0.965544 -0.581228 0.25 -0.551616 2.0673
0.116533 0.96547 -0.580952 0.25 -0.55207 2.0699
0.116667 0.965397 -0.580676 0.25 -0.552523 2.07251
0.1168 0.965323 -0.5804 0.25 -0.552976 2.07511
0.116933 0.965249 -0.580123 0.25 -0.553428 2.07772
0.117067 0.965176 -0.579846 0.25 -0.553879 2.08033
0.1172 0.965102 -0.579569 0.25 -0.55433 2.08294
0.117333 0.965028 -0.579291 0.25 -0.554779 2.08555
